,Precio mercado SPOT Diario,Demanda programada PBF total,Generación programada PBF Turbinación bombeo,Generación programada PBF Solar térmica,Generación programada PBF Solar fotovoltaica,Generación programada PBF Saldo Portugal,Generación programada PBF Saldo Marruecos,Generación programada PBF Saldo Francia,Generación programada PBF Saldo Andorra,Generación programada PBF Residuos,Generación programada PBF Biogás,Generación programada PBF Biomasa,Generación programada PBF Carbón,Generación programada PBF Ciclo combinado,Generación programada PBF Cogeneración,Generación programada PBF Consumo bombeo,Generación programada PBF Enlace Baleares,Generación programada PBF Eólica,Generación programada PBF Nuclear,Generación programada PBF Hidráulica UGH,Generación programada PBF Hidráulica no UGH,Generación programada PBF Otros,Índice de llenado medio semanal de almacenamiento hidráulico
2022-09-07 19:00:00+00:00,189.15,29396.6,366.0,394.0,188.6,-623.5,-500.0,-2636.0,-18.0,285.8,99.1,416.4,1014.0,11705.7,1082.3,0.0,-177.9,8369.6,6900.7,2175.0,351.0,3.7999999999992724,5428940.107142857
2022-09-07 20:00:00+00:00,164.42,27514.5,238.0,282.2,6.6,-1304.6,-500.0,-2636.0,-28.0,285.3,97.9,417.3,1014.0,11654.7,1085.3,0.0,-40.8,7935.6,6900.7,1748.4,354.1,3.7999999999992724,5427938.166666667
2022-09-07 21:00:00+00:00,120.0,25649.4,162.4,226.4,6.1,-1477.0,-500.0,-2636.0,-23.0,285.5,97.5,417.9,1014.0,11643.9,1045.7,-146.0,-40.8,7440.8,6905.7,869.6,352.9,3.7999999999992724,5426936.226190476
2022-09-07 22:00:00+00:00,153.14,24254.0,1219.2,191.5,5.2,-1714.9,-220.0,-3422.0,-21.0,301.4,96.0,407.8,1014.0,11219.9,936.6,0.0,-40.8,5983.6,6907.8,1085.2,300.7,3.7999999999956344,5425934.285714285
2022-09-07 23:00:00+00:00,150.0,23184.9,588.0,188.5,5.2,-1452.7,0.0,-3422.0,-19.0,302.8,95.7,402.4,1014.0,11207.9,935.4,0.0,-40.8,5597.4,6908.8,580.7,288.8,3.8000000000029104,5424932.345238095
2022-09-08 00:00:00+00:00,146.71,22261.8,255.1,146.5,5.2,-1359.1,0.0,-3422.0,-19.0,302.0,94.5,401.8,1014.0,11194.4,935.2,-200.0,-40.8,5232.3,6907.8,524.0,286.1,3.7999999999992724,5423930.404761905
2022-09-08 01:00:00+00:00,130.1,21792.1,28.0,116.5,5.2,-1308.7,0.0,-3330.0,-19.0,297.9,93.6,401.9,1014.0,11172.7,915.7,-224.0,-40.8,4946.8,6911.8,521.5,285.2,3.7999999999956344,5422928.464285715
2022-09-08 02:00:00+00:00,130.1,21628.1,28.0,72.5,5.4,-1181.9,0.0,-3330.0,-19.0,297.1,93.1,403.0,1014.0,11174.0,916.3,-224.6,-40.8,4695.9,6913.8,524.4,283.1,3.7999999999992724,5421926.523809524
2022-09-08 03:00:00+00:00,130.0,21881.9,28.0,42.5,5.6,-860.0,0.0,-3330.0,-20.0,297.2,92.9,402.5,1014.0,11179.5,918.5,-318.6,-40.8,4295.2,6918.8,969.9,282.9,3.7999999999992724,5420924.583333333
2022-09-08 04:00:00+00:00,137.9,23690.6,28.0,37.5,5.8,-605.3,0.0,-2867.0,-22.0,296.6,93.3,403.2,1014.0,11822.4,929.2,0.0,-40.8,3991.3,6920.8,1391.5,288.3,3.7999999999992724,5419922.642857143
2022-09-08 05:00:00+00:00,161.6,25908.5,1436.0,43.5,33.0,-198.9,0.0,-2867.0,-24.0,290.8,93.5,380.6,1014.0,12749.0,957.6,0.0,-40.8,3493.8,6920.8,1307.9,314.9,3.7999999999956344,5418920.702380952
2022-09-08 06:00:00+00:00,175.06,27136.8,1436.0,43.5,1219.2,89.3,-100.0,-2867.0,-27.0,290.7,96.5,384.8,1014.0,12882.5,957.3,0.0,-40.8,3112.8,6922.8,1402.6,315.8,3.8000000000029104,5417918.761904762
2022-09-08 07:00:00+00:00,162.12,28492.6,1436.0,161.9,4391.3,-703.9,-300.0,-2867.0,-29.0,275.7,96.5,384.9,1014.0,12695.3,917.9,0.0,-40.8,2443.1,6922.8,1385.1,305.0,3.7999999999992724,5416916.821428572
2022-09-08 08:00:00+00:00,157.35,29416.6,1360.0,796.5,7263.0,-1453.0,-350.0,-2867.0,-30.0,275.6,96.7,380.3,1014.0,11654.2,912.6,0.0,-50.3,2089.7,6922.8,1101.5,296.2,3.7999999999956344,5415914.880952381
2022-09-08 09:00:00+00:00,150.89,30265.8,656.2,1179.5,8685.8,-1666.2,-360.0,-2543.0,-31.0,260.5,92.7,380.1,1014.0,11416.7,900.8,0.0,-59.8,2118.0,6918.8,1002.0,296.9,3.7999999999992724,5414912.94047619
2022-09-08 10:00:00+00:00,152.63,31172.5,848.4,1375.5,9476.8,-1592.0,-410.0,-2543.0,-33.0,260.1,92.1,379.7,1014.0,11366.9,897.2,0.0,-59.8,2349.9,6916.8,532.4,296.7,3.7999999999956344,5413911.0
2022-09-08 11:00:00+00:00,153.14,31674.8,985.8,1416.9,9757.1,-1519.6,-470.0,-2543.0,-32.0,260.1,92.1,380.1,1014.0,11327.2,894.5,-350.0,-69.3,2790.2,6915.8,524.0,297.1,3.7999999999992724,5412909.05952381
2022-09-08 12:00:00+00:00,138.93,31410.0,0.0,1391.8,9699.5,-1350.4,-520.0,-2250.0,-30.0,260.7,91.7,379.2,1014.0,11236.7,873.0,-526.0,-83.5,3368.6,6911.8,652.4,286.7,3.7999999999992724,5411907.119047619
2022-09-08 13:00:00+00:00,129.99,30921.0,0.0,1356.9,9546.9,-1552.2,-500.0,-2250.0,-29.0,266.9,90.8,406.1,1014.0,10934.2,859.6,-774.0,-122.2,3989.9,6910.8,481.7,286.8,3.8000000000029104,5410905.178571428
2022-09-08 14:00:00+00:00,125.0,30634.8,0.0,1384.4,8950.4,-1551.7,-450.0,-2250.0,-29.0,266.2,90.8,407.1,1014.0,10817.3,856.5,-864.0,-162.6,4477.6,6910.8,476.5,286.7,3.7999999999992724,5409903.238095238
2022-09-08 15:00:00+00:00,130.0,30467.7,0.0,1356.3,7869.0,-1432.8,-200.0,-2250.0,-28.0,260.8,91.1,379.6,1014.0,10844.4,870.3,-660.6,-229.0,4902.0,6909.8,478.6,288.4,3.7999999999992724,5408901.297619048
2022-09-08 16:00:00+00:00,148.8,29781.1,384.4,1276.9,5709.0,-1529.2,-180.0,-2497.0,-2.0,260.8,96.0,379.5,1014.0,11081.5,895.5,-350.0,-171.0,5175.3,6900.8,1038.7,294.1,3.7999999999992724,5407899.357142857
2022-09-08 17:00:00+00:00,158.29,29415.7,1410.0,1029.6,2582.6,-1430.4,-180.0,-2497.0,-4.0,260.8,96.9,379.6,1014.0,12514.8,899.0,0.0,-170.2,4853.1,6904.8,1435.3,313.0,3.8000000000029104,5406897.416666667
2022-09-08 18:00:00+00:00,200.0,29403.3,1626.0,524.0,460.0,-341.5,-350.0,-2497.0,-4.0,276.1,96.7,379.6,1014.0,13310.3,928.2,0.0,-187.4,4506.0,6911.8,2352.8,393.9,3.7999999999992724,5405895.476190476
2022-09-08 19:00:00+00:00,250.0,29499.1,1981.0,269.6,155.1,301.7,-750.0,-2497.0,-1.0,277.0,98.5,378.9,1014.0,13500.4,967.4,0.0,-40.8,4019.5,6913.8,2501.7,405.5,3.7999999999992724,5404893.535714285
2022-09-08 20:00:00+00:00,198.36,27864.1,1578.9,250.9,6.6,-135.7,-750.0,-2497.0,-26.0,276.5,97.3,380.1,1014.0,13433.4,930.2,0.0,-40.8,3640.8,6916.8,2386.3,398.0,3.7999999999992724,5403891.595238095
2022-09-08 21:00:00+00:00,172.36,25799.3,1486.0,250.0,6.1,-728.3,-600.0,-2497.0,-24.0,276.6,96.9,380.7,1014.0,12891.7,917.9,0.0,-40.8,3428.8,6916.8,1681.6,338.5,3.7999999999992724,5402889.654761905
2022-09-08 22:00:00+00:00,190.0,24864.0,238.0,165.5,5.2,45.0,-320.0,-3422.0,-21.0,301.6,95.3,414.8,1013.0,12497.3,1046.6,0.0,-40.8,3396.9,6920.1,2168.3,356.4,3.7999999999992724,5401887.714285715
2022-09-08 23:00:00+00:00,170.78,23652.7,238.0,165.5,5.2,-204.5,-320.0,-3422.0,-20.0,303.0,95.2,414.3,1013.0,12382.7,1035.7,0.0,-40.8,3211.2,6921.1,1583.2,288.1,3.7999999999956344,5400885.773809524
2022-09-09 00:00:00+00:00,160.1,22835.2,238.0,165.5,5.2,-868.8,0.0,-3422.0,-20.0,302.2,94.0,413.7,1013.0,12326.4,1035.4,0.0,-40.8,3068.6,6920.1,1316.2,284.7,3.7999999999992724,5399883.833333333
2022-09-09 01:00:00+00:00,157.27,22291.6,158.0,165.5,5.2,-1030.3,0.0,-3422.0,-19.0,288.8,93.6,414.1,1013.0,12172.7,1036.4,0.0,-40.8,2996.9,6925.1,1250.9,279.7,3.7999999999956344,5398881.892857143
2022-09-09 02:00:00+00:00,157.17,22077.6,158.0,71.0,5.4,-938.4,0.0,-3422.0,-20.0,289.1,93.3,414.6,1013.0,12148.8,1036.5,0.0,-40.8,2808.3,6926.1,1252.3,278.6,3.7999999999992724,5397879.952380952
2022-09-09 03:00:00+00:00,159.93,22333.6,158.0,34.0,5.6,-726.9,0.0,-3422.0,-23.0,289.2,93.0,413.8,1013.0,12318.5,1033.8,0.0,-40.8,2696.1,6926.1,1283.1,278.3,3.7999999999992724,5396878.011904762
2022-09-09 04:00:00+00:00,152.77,24314.3,78.0,16.0,5.9,-684.2,0.0,-2682.0,-28.0,288.6,92.6,415.0,1013.0,12681.2,1018.8,0.0,-40.8,2563.3,6927.1,2369.1,276.9,3.7999999999992724,5395876.071428572
2022-09-09 05:00:00+00:00,193.48,26646.8,356.0,18.5,26.1,646.8,0.0,-2682.0,-31.0,282.4,92.5,387.2,1013.0,12806.9,1043.7,0.0,-40.8,2390.0,6927.1,3071.9,334.7,3.7999999999956344,5394874.130952381
2022-09-09 06:00:00+00:00,205.0,27607.1,491.0,24.5,1351.0,366.3,-50.0,-2682.0,-33.0,282.3,95.6,388.9,1013.0,12806.3,1000.0,0.0,-40.8,2151.6,6928.1,3176.2,334.3,3.7999999999956344,5393872.19047619
2022-09-09 07:00:00+00:00,171.55,29310.3,308.0,171.6,5062.7,-735.5,-350.0,-2682.0,-36.0,282.2,95.7,386.2,1013.0,12678.4,990.5,0.0,-40.8,2030.1,6927.1,2927.1,278.2,3.8000000000029104,5392870.25
2022-09-09 08:00:00+00:00,133.01,30072.9,0.0,1029.4,8498.9,-2054.4,-450.0,-2682.0,-36.0,282.2,95.7,382.7,1013.0,11552.5,940.5,-176.0,-92.5,1836.6,6925.1,2738.1,265.3,3.8000000000065484,5391868.30952381
2022-09-09 09:00:00+00:00,120.52,30998.3,0.0,1659.7,10250.3,-2725.0,-450.0,-2100.0,-37.0,280.9,95.1,378.9,934.3,10838.5,920.9,-421.0,-101.9,1744.8,6921.1,2539.1,265.8,3.8000000000029104,5390866.369047619
2022-09-09 10:00:00+00:00,118.69,31714.1,0.0,1871.6,11187.2,-2760.1,-550.0,-2100.0,-38.0,280.6,94.7,378.7,901.0,10608.5,917.5,-473.0,-106.9,1795.5,6917.1,2520.8,265.1,3.7999999999992724,5389864.428571428
2022-09-09 11:00:00+00:00,118.0,32228.8,0.0,1925.3,11563.1,-2656.1,-550.0,-2100.0,-36.0,280.6,94.5,379.0,830.0,10542.2,908.5,-473.0,-122.1,1951.5,6916.1,2506.4,265.0,3.7999999999992724,5388862.488095238
2022-09-09 12:00:00+00:00,121.04,31816.1,0.0,1969.1,11616.3,-2317.1,-400.0,-2100.0,-35.0,281.1,94.6,378.7,946.3,11046.4,914.5,-771.0,-113.0,2169.5,6913.1,957.0,261.8,3.7999999999992724,5387860.547619048
2022-09-09 13:00:00+00:00,119.58,30930.7,0.0,1990.9,11423.2,-2457.6,-320.0,-2339.0,-35.0,284.3,94.0,406.3,901.0,10690.6,919.8,-823.0,-106.8,2337.2,6912.1,787.2,261.7,3.7999999999992724,5386858.607142857
2022-09-09 14:00:00+00:00,118.17,30515.2,0.0,2012.2,10818.7,-2411.6,-350.0,-2339.0,-34.0,283.7,93.8,406.9,901.0,10542.8,919.4,-823.0,-127.4,2662.7,6912.1,781.7,261.4,3.7999999999956344,5385856.666666667
2022-09-09 15:00:00+00:00,121.0,30271.4,0.0,1963.5,9654.2,-2287.5,-300.0,-2339.0,-34.0,282.1,94.8,379.0,946.3,10955.4,914.8,-771.0,-165.4,3021.9,6911.1,779.1,262.3,3.7999999999992724,5384854.726190476
2022-09-09 16:00:00+00:00,119.14,29724.6,0.0,1889.5,7172.8,-2431.5,-200.0,-2450.0,-6.0,282.1,95.4,379.0,901.0,11117.8,912.2,-724.0,-208.2,3170.1,6907.1,2645.3,268.2,3.8000000000029104,5383852.785714285
2022-09-09 17:00:00+00:00,160.1,29250.7,0.0,1579.6,3097.8,-1720.5,-210.0,-2450.0,-7.0,284.3,96.8,378.6,1013.0,12923.6,983.6,0.0,-169.9,3214.9,6907.1,3036.1,288.9,3.7999999999992724,5382850.845238095
2022-09-09 18:00:00+00:00,234.67,29258.3,1056.0,840.6,339.1,-168.1,-200.0,-2450.0,-5.0,284.6,96.7,378.4,1013.0,13162.9,977.4,0.0,-123.2,3281.1,6905.1,3497.0,368.9,3.7999999999992724,5381848.904761905
2022-09-09 19:00:00+00:00,250.0,29752.4,1836.0,575.3,8.3,321.6,-750.0,-2450.0,-1.0,285.5,98.5,378.2,1013.0,13207.6,1008.3,0.0,-48.3,3223.9,6916.1,3749.6,376.0,3.8000000000029104,5380846.964285715
2022-09-09 20:00:00+00:00,220.0,27690.9,443.4,562.7,6.5,66.4,-750.0,-2450.0,-26.0,285.1,97.3,373.5,1013.0,13236.6,979.3,0.0,-40.8,3164.2,6917.1,3435.9,372.9,3.7999999999956344,5379845.023809524
2022-09-09 21:00:00+00:00,161.43,25301.4,148.0,551.5,6.1,-1544.8,-650.0,-2450.0,-24.0,285.2,96.9,378.7,1013.0,13125.5,986.6,0.0,-40.8,3225.1,6920.1,2956.4,314.1,3.7999999999992724,5378843.083333333
2022-09-09 22:00:00+00:00,209.39,24071.6,1708.0,273.3,5.2,-399.6,-280.0,-3422.0,-21.0,280.4,88.7,378.4,978.0,11446.3,1094.2,0.0,-40.8,3081.0,6924.1,1665.8,308.2,3.399999999997817,5377841.142857143
2022-09-09 23:00:00+00:00,190.0,23032.9,1666.9,273.3,5.2,-1045.7,0.0,-3422.0,-20.0,282.5,88.8,377.8,978.0,11132.5,1074.3,0.0,-40.8,2870.8,6927.1,1593.6,287.2,3.400000000005093,5376839.202380952
2022-09-10 00:00:00+00:00,172.86,21999.9,1186.0,265.3,5.2,-1016.7,0.0,-3422.0,-19.0,281.4,87.9,377.2,978.0,11051.6,1072.6,0.0,-40.8,2562.5,6929.1,1420.7,277.5,3.399999999997817,5375837.261904762
2022-09-10 01:00:00+00:00,171.63,21360.0,965.1,125.3,5.2,-887.0,0.0,-3422.0,-19.0,285.5,87.2,405.3,978.0,11054.7,1068.5,0.0,-40.8,2258.2,6930.1,1297.3,265.0,3.399999999997817,5374835.321428572
2022-09-10 02:00:00+00:00,170.91,21005.6,855.5,77.3,5.4,-688.2,0.0,-3561.0,-19.0,282.9,87.2,405.8,978.0,11061.0,1069.0,0.0,-40.8,1985.5,6939.1,1310.5,254.0,3.399999999997817,5373833.380952381
2022-09-10 03:00:00+00:00,170.91,20799.3,844.1,77.3,5.6,-581.0,0.0,-3561.0,-21.0,283.5,87.2,406.2,978.0,11065.6,1062.9,0.0,-40.8,1668.9,6939.1,1330.8,250.5,3.400000000001455,5372831.44047619
2022-09-10 04:00:00+00:00,171.63,21292.3,958.8,74.5,5.9,-642.2,0.0,-3561.0,-23.0,282.4,86.6,393.9,978.0,11454.7,1062.5,0.0,-40.8,1490.0,6939.1,1578.8,250.7,3.399999999997817,5371829.5
2022-09-10 05:00:00+00:00,172.86,21923.1,1141.2,44.5,167.7,-786.9,0.0,-3237.0,-26.0,279.5,85.9,378.4,978.0,11469.4,1062.7,0.0,-40.8,1365.4,6940.1,1827.7,269.9,3.3999999999941792,5370827.55952381
2022-09-10 06:00:00+00:00,171.63,22745.5,1019.6,43.5,1583.6,-815.0,-100.0,-3237.0,-30.0,274.5,88.7,377.7,978.0,11464.3,1017.0,0.0,-40.8,1238.5,6942.1,1663.3,274.1,3.400000000001455,5369825.619047619
2022-09-10 07:00:00+00:00,165.2,24347.4,134.4,204.3,5770.1,-1237.0,-250.0,-3237.0,-33.0,274.8,89.9,372.9,978.0,10867.8,979.8,0.0,-40.8,960.1,6941.1,1269.6,299.0,3.400000000001455,5368823.678571428
2022-09-10 08:00:00+00:00,140.68,25819.8,48.0,1129.5,9158.1,-1762.4,-550.0,-3237.0,-34.0,274.7,89.2,372.5,978.0,9472.0,950.2,-176.0,-56.6,779.9,6940.1,1147.5,292.7,3.3999999999941792,5367821.738095238
2022-09-10 09:00:00+00:00,147.87,26496.6,0.0,1711.4,10747.1,-1708.5,-710.0,-2728.0,-35.0,274.4,88.6,373.3,978.0,8236.5,939.5,-350.0,-49.2,604.7,6935.1,897.4,287.9,3.3999999999941792,5366819.797619048
2022-09-10 10:00:00+00:00,148.69,27253.4,0.0,1886.0,11476.6,-1666.8,-650.0,-2728.0,-37.0,274.1,88.1,373.2,978.0,8190.6,934.4,-350.0,-59.8,758.5,6931.1,564.3,286.7,3.3999999999941792,5365817.857142857
2022-09-10 11:00:00+00:00,148.93,27907.9,0.0,1965.1,11758.8,-1628.4,-740.0,-2728.0,-35.0,274.9,87.9,373.5,978.0,8254.1,929.1,-350.0,-59.8,1059.3,6928.1,550.9,286.0,3.400000000001455,5364815.916666667
2022-09-10 12:00:00+00:00,140.1,27890.5,0.0,1997.8,11780.4,-1504.2,-720.0,-2728.0,-33.0,274.6,87.7,373.2,978.0,7880.9,929.4,-526.0,-111.3,1321.9,6923.1,680.4,282.2,3.3999999999905413,5363813.976190476
2022-09-10 13:00:00+00:00,123.35,27291.8,0.0,2000.8,11506.3,-1453.2,-720.0,-2913.0,-32.0,275.3,88.1,371.4,978.0,7842.0,918.7,-738.0,-90.2,1547.7,6926.1,516.3,264.1,3.400000000001455,5362812.035714285
2022-09-10 14:00:00+00:00,120.83,26743.3,0.0,2002.8,10905.2,-1571.4,-650.0,-2913.0,-31.0,275.0,88.0,372.1,978.0,7822.6,919.8,-738.0,-133.0,1729.0,6920.1,499.7,264.0,3.3999999999941792,5361810.095238095
2022-09-10 15:00:00+00:00,135.0,26449.7,0.0,1993.1,9745.7,-1472.4,-610.0,-2775.0,-32.0,274.9,89.3,373.4,978.0,8011.5,930.1,-529.5,-133.0,1926.7,6920.1,491.4,264.0,3.399999999997817,5360808.154761905
2022-09-10 16:00:00+00:00,157.0,26036.8,0.0,1961.5,7234.0,-1444.2,-400.0,-2775.0,-33.0,275.0,89.4,373.4,978.0,8994.5,929.7,-350.0,-123.0,2123.0,6921.1,1004.2,274.8,3.399999999997817,5359806.214285715
2022-09-10 17:00:00+00:00,186.0,25897.2,1598.0,1623.9,3215.1,-1176.8,-300.0,-2775.0,-35.0,274.5,90.8,373.0,978.0,9854.5,969.6,0.0,-160.4,2395.9,6920.1,1763.0,284.6,3.399999999997817,5358804.273809524
2022-09-10 18:00:00+00:00,250.19,25965.8,1836.0,900.3,533.1,-354.9,-570.0,-2775.0,-34.0,274.8,90.9,372.8,978.0,11559.6,1089.4,0.0,-57.7,2560.3,6929.1,2264.8,364.9,3.400000000001455,5357802.333333333
2022-09-10 19:00:00+00:00,300.0,25963.3,1916.0,548.1,7.5,364.6,-750.0,-2775.0,-30.0,276.9,91.3,371.8,978.0,11642.5,1099.6,0.0,-47.5,2652.3,6929.1,2307.8,376.9,3.3999999999941792,5356800.392857143
2022-09-10 20:00:00+00:00,255.1,25344.5,1916.0,480.1,5.8,-320.9,-750.0,-2775.0,-26.0,275.9,91.0,372.5,978.0,11653.0,1094.3,0.0,-40.8,2653.4,6935.1,2442.5,356.2,3.399999999997817,5355798.452380952
2022-09-10 21:00:00+00:00,204.51,23821.3,1756.0,449.5,5.4,-796.9,-700.0,-2775.0,-23.0,276.2,90.5,378.8,978.0,11414.2,1020.6,0.0,-40.8,2618.0,6934.1,1941.0,291.3,3.399999999997817,5354796.511904762
2022-09-10 22:00:00+00:00,210.0,22659.0,1626.0,323.3,5.2,-1064.9,-320.0,-3283.0,-21.0,267.8,97.7,403.0,995.0,11720.4,1090.9,0.0,-40.8,2835.6,6925.3,797.5,297.6,3.400000000001455,5353794.571428572
2022-09-10 23:00:00+00:00,191.34,21603.9,1006.0,293.3,5.2,-1686.7,0.0,-3283.0,-19.0,273.0,97.2,426.9,995.0,11545.2,1116.6,0.0,-40.8,2928.0,6926.3,708.3,309.0,3.400000000001455,5352792.630952381
2022-09-11 00:00:00+00:00,189.77,20676.0,658.0,257.3,5.2,-1704.3,0.0,-3283.0,-19.0,271.9,96.4,425.7,995.0,11149.4,1120.7,0.0,-40.8,2919.4,6925.3,595.0,300.4,3.399999999997817,5351790.69047619
2022-09-11 01:00:00+00:00,187.52,20002.9,414.3,214.3,5.2,-1619.0,0.0,-3283.0,-19.0,273.1,96.0,425.3,995.0,10800.3,1122.2,0.0,-40.8,2862.5,6927.3,527.0,298.8,3.400000000001455,5350788.75
2022-09-11 02:00:00+00:00,185.73,19649.1,258.0,131.5,5.4,-1446.2,0.0,-3376.0,-19.0,272.4,95.9,425.8,995.0,10674.0,1123.3,0.0,-40.8,2794.7,6931.3,528.3,292.1,3.400000000001455,5349786.80952381
2022-09-11 03:00:00+00:00,184.26,19439.3,158.0,75.5,5.6,-1216.2,0.0,-3376.0,-20.0,272.9,95.4,427.2,995.0,10510.1,1115.3,0.0,-40.8,2670.1,6930.3,541.8,291.7,3.399999999997817,5348784.869047619
2022-09-11 04:00:00+00:00,184.15,19804.6,158.0,63.5,5.9,-1121.3,0.0,-3376.0,-21.0,271.3,95.3,428.0,995.0,10785.6,1096.6,0.0,-40.8,2541.0,6928.3,700.5,291.3,3.399999999997817,5347782.928571428
2022-09-11 05:00:00+00:00,180.05,19980.0,206.0,43.5,113.4,-996.8,0.0,-3191.0,-24.0,271.9,95.3,428.0,995.0,10657.0,1095.4,0.0,-40.8,2506.9,6931.3,593.2,292.3,3.400000000001455,5346780.988095238
2022-09-11 06:00:00+00:00,157.0,20340.9,206.0,43.0,1311.6,-1499.1,0.0,-3191.0,-27.0,266.9,98.7,427.3,995.0,10435.4,1039.5,0.0,-40.8,2428.2,6931.3,615.8,296.7,3.400000000001455,5345779.047619048
2022-09-11 07:00:00+00:00,177.38,21395.2,126.0,214.3,5197.3,-1036.5,0.0,-3191.0,-31.0,263.6,99.5,422.0,995.0,7144.2,1032.3,0.0,-40.8,2369.6,6928.3,582.8,316.2,3.400000000001455,5344777.107142857
2022-09-11 08:00:00+00:00,135.82,22870.2,0.0,968.3,8465.2,-1711.9,-220.0,-3191.0,-32.0,263.6,100.1,421.6,995.0,6418.1,1005.8,-641.0,-40.8,2252.5,6928.3,595.3,289.7,3.399999999997817,5343775.166666667
2022-09-11 09:00:00+00:00,118.15,24032.5,0.0,1517.1,10093.8,-1960.5,-350.0,-3098.0,-33.0,263.3,99.0,422.4,995.0,5754.4,987.0,-919.0,-40.8,2515.4,6926.3,566.6,290.1,3.400000000001455,5342773.226190476
2022-09-11 10:00:00+00:00,112.35,24982.5,0.0,1660.6,10838.8,-2100.6,-350.0,-3098.0,-34.0,259.9,98.3,397.7,995.0,5653.8,977.9,-1102.0,-176.3,3193.1,6924.3,550.0,290.6,3.400000000001455,5341771.285714285
2022-09-11 11:00:00+00:00,108.6,25942.0,0.0,1722.0,11057.9,-2095.0,-300.0,-3098.0,-33.0,260.7,97.9,397.8,995.0,5447.0,976.9,-1135.0,-215.3,4097.9,6922.3,550.0,289.5,3.400000000001455,5340769.345238095
2022-09-11 12:00:00+00:00,100.2,26580.6,0.0,1663.4,11020.9,-2000.9,-310.0,-2543.0,-32.0,260.0,97.9,396.5,995.0,4790.5,997.2,-1373.0,-215.4,4950.7,6920.3,672.7,286.4,3.399999999997817,5339767.404761905
2022-09-11 13:00:00+00:00,99.5,26107.2,0.0,1593.9,10646.0,-2095.4,-370.0,-2543.0,-30.0,260.7,97.7,393.9,995.0,4782.3,1005.3,-1629.9,-215.5,5497.8,6918.3,528.2,268.5,3.400000000001455,5338765.464285715
2022-09-11 14:00:00+00:00,98.5,25688.6,0.0,1559.5,9832.0,-2214.7,-300.0,-2543.0,-30.0,260.4,98.3,394.6,995.0,4777.5,1006.8,-1723.3,-215.6,6111.6,6918.3,489.8,268.0,3.400000000001455,5337763.523809524
2022-09-11 15:00:00+00:00,102.07,25411.9,0.0,1497.7,8281.2,-2106.1,-200.0,-2543.0,-30.0,260.3,98.9,397.9,995.0,4844.6,1007.2,-1168.0,-215.7,6603.4,6917.3,499.5,268.3,3.400000000001455,5336761.583333333
2022-09-11 16:00:00+00:00,116.04,25196.4,0.0,1457.5,5705.6,-1826.7,-200.0,-2543.0,-32.0,263.4,98.9,422.5,995.0,5996.3,1010.3,-819.0,-215.8,7142.3,6917.3,546.2,274.2,3.400000000001455,5335759.642857143
2022-09-11 17:00:00+00:00,175.86,24876.6,126.0,1178.0,2328.6,-1466.5,-200.0,-2821.0,-34.0,266.4,98.6,427.5,995.0,8047.3,1022.6,0.0,-87.0,7147.8,6918.3,629.3,296.3,3.400000000001455,5334757.702380952
2022-09-11 18:00:00+00:00,193.67,25873.8,1306.7,621.5,303.7,-1553.2,-440.0,-2821.0,-34.0,263.7,97.7,403.0,995.0,10033.7,1045.9,0.0,-129.3,6999.5,6919.3,1529.7,328.5,3.399999999997817,5333755.761904762
2022-09-11 19:00:00+00:00,252.0,26944.4,1836.0,390.7,189.8,-584.4,-750.0,-2821.0,-30.0,265.9,98.5,400.8,995.0,10091.7,1112.0,0.0,-40.8,6866.2,6919.3,1612.0,389.3,3.400000000001455,5332753.821428572
2022-09-11 20:00:00+00:00,221.71,26279.6,1756.0,347.3,6.4,-968.8,-750.0,-2821.0,-26.0,267.4,97.9,425.5,995.0,10121.7,1084.6,0.0,-40.8,6793.5,6920.3,1739.0,328.2,3.3999999999941792,5331751.880952381
2022-09-11 21:00:00+00:00,192.44,24471.8,1260.5,339.0,6.1,-1646.1,-750.0,-2821.0,-23.0,267.6,97.3,428.0,995.0,10149.2,1050.2,0.0,-40.8,6768.9,6922.3,1137.4,327.8,3.399999999997817,5330749.94047619
2022-09-11 22:00:00+00:00,190.39,22979.2,126.0,195.5,5.2,-1102.0,-750.0,-2636.0,-20.0,263.7,93.8,422.1,965.0,9855.8,967.9,0.0,-40.8,6730.4,6916.6,696.2,286.4,3.400000000001455,5329748.0
2022-09-11 23:00:00+00:00,165.25,22013.8,78.0,159.5,5.2,-1293.9,-460.0,-2636.0,-19.0,265.8,93.7,421.6,965.0,8972.2,965.9,-177.0,-40.8,6962.1,6917.6,554.8,275.7,3.399999999997817,5328346.18452381
2022-09-12 00:00:00+00:00,155.01,21231.7,0.0,82.5,5.2,-1024.1,-330.0,-2636.0,-19.0,264.7,92.6,420.0,965.0,8865.5,957.7,-1010.0,-40.8,6976.4,6916.6,466.9,275.1,3.400000000001455,5326944.369047619
2022-09-12 01:00:00+00:00,140.0,20875.4,0.0,59.5,5.2,-693.7,-320.0,-2636.0,-19.0,265.9,92.5,419.7,965.0,8682.2,957.7,-1324.8,-40.8,6779.2,6918.6,486.4,274.4,3.399999999997817,5325542.553571428
2022-09-12 02:00:00+00:00,140.0,20710.6,0.0,47.5,5.4,-117.4,-240.0,-3237.0,-19.0,265.1,92.3,420.2,965.0,8695.8,960.5,-1361.2,-40.8,6592.2,6921.6,484.1,272.9,3.400000000001455,5324140.738095238
